,user_id,timestamp,method,file_url,file_size,n_like,time_offset
764,2275770,1370512144,GET,2696959-63331.dat,37159,0,28387529
765,2275770,1371612935,GET,2499736-164293.dat,48491,0,29488320
766,105068,1370512883,POST,105068-71914.dat,55042,3,28388268
767,2262274,1370513197,GET,1129844-16402.dat,30964,0,28388582
768,2262274,1370513197,GET,1129844-16404.dat,10030,0,28388582
769,2262274,1371109467,GET,374530-147177.dat,88334,0,28984852
770,2262274,1371176459,GET,127466-128723.dat,13096,0,29051844
771,2262274,1371257311,GET,2443774-138864.dat,19086,0,29132696
772,454441,1370513570,GET,228155-7167.dat,43377,2,28388955
773,454441,1370513708,GET,228155-7167.dat,43377,2,28389093
774,454441,1370557873,POST,454441-84719.dat,5306,0,28433258
775,454441,1370988986,POST,454441-104451.dat,28760,0,28864371
776,454441,1371079523,POST,454441-119832.dat,46798,0,28954908
777,454441,1371079540,POST,454441-119943.dat,32027,0,28954925
778,454441,1371093061,POST,454441-122242.dat,71617,0,28968446
779,454441,1372138905,POST,454441-261777.dat,34130,1,30014290
780,454441,1372140291,GET,157160-1127332.dat,34291,0,30015676
781,2443521,1370513967,GET,613050-16204.dat,57381,0,28389352
782,454302,1370513973,GET,2537353-16288.dat,68339,0,28389358
783,3012918,1370514300,POST,3012918-20123.dat,37093,2,28389685
784,3012918,1371074708,GET,1381946-704861.dat,81569,0,28950093
785,3012918,1371295884,GET,1223950-542524.dat,167162,0,29171269
786,208484,1370515139,POST,208484-17481.dat,93925,0,28390524
787,208484,1370847269,GET,2934831-93362.dat,100705,0,28722654
788,208484,1371079576,POST,208484-120222.dat,36601,1,28954961
789,208484,1371196728,POST,208484-134358.dat,22934,0,29072113
790,208484,1371854997,POST,208484-211264.dat,9628,3,29730382
791,1861524,1370515202,GET,1519228-26692.dat,72393,0,28390587
792,1861524,1371756893,GET,637718-194529.dat,33372,0,29632278
793,1675780,1370515462,GET,2996958-3868.dat,47110,0,28390847
794,29811,1370515621,GET,2278524-16976.dat,24417,0,28391006
795,29811,1370600558,GET,1265389-36375.dat,222067,0,28475943
796,29811,1370931978,GET,923234-97737.dat,58449,0,28807363
797,29811,1371101765,GET,2293627-145252.dat,172562,0,28977150
798,29811,1371854342,GET,90114-242619.dat,39177,0,29729727
799,1621207,1370515621,GET,2511292-16989.dat,45228,0,28391006
800,1665559,1370516956,GET,2269408-68591.dat,97755,0,28392341
801,172063,1370517003,GET,273449-17489.dat,47225,0,28392388
802,172063,1370641782,GET,2903506-4423.dat,68862,1,28517167
803,172063,1371764894,POST,172063-193399.dat,9195,2,29640279
804,172063,1373954206,POST,172063-1452425.dat,43054,0,31829591
805,965110,1370517024,GET,2688848-64665.dat,68866,0,28392409
806,423297,1370517048,POST,423297-17752.dat,6766,1,28392433
807,2652661,1370517072,GET,871631-17289.dat,73856,0,28392457
808,2652661,1370517073,GET,871631-17288.dat,42993,0,28392458
809,2652661,1370565804,POST,2652661-29592.dat,97952,0,28441189
810,2652661,1370565805,GET,2961781-29595.dat,20053,0,28441190
811,2652661,1370565806,POST,2652661-29596.dat,105625,0,28441191
812,2652661,1370566912,GET,440675-28144.dat,46258,0,28442297
813,2652661,1371116165,GET,2191480-131744.dat,45042,0,28991550
814,513616,1370517538,GET,2284868-38.dat,173971,0,28392923
815,513616,1370612995,GET,385268-131609.dat,96118,0,28488380
816,513616,1370813147,GET,2912687-6125.dat,203755,0,28688532
817,513616,1370937799,GET,1096090-12247.dat,45541,0,28813184
818,513616,1371056373,GET,381709-136538.dat,29407,0,28931758
819,513616,1371124687,GET,1802250-10267.dat,105888,0,29000072
820,513616,1371543885,GET,78919-791149.dat,52608,0,29419270
821,513616,1371888762,GET,1057289-18425.dat,70847,0,29764147
822,468348,1370517861,GET,2751884-1847.dat,67936,0,28393246
823,2988398,1370517863,GET,795061-16470.dat,21276,0,28393248
824,2988398,1370517864,GET,795061-16491.dat,35673,0,28393249
825,2988398,1370520153,GET,161346-18437.dat,32602,0,28395538
826,2988398,1372082844,GET,1386810-281965.dat,56087,0,29958229
827,290601,1370517984,GET,1767888-88.dat,96509,0,28393369
828,2793612,1370518753,GET,1131308-17940.dat,26425,0,28394138
829,1653357,1370518777,POST,1653357-18781.dat,29770,1,28394162
830,1653357,1371746527,POST,1653357-235001.dat,65291,0,29621912
831,453371,1370519681,GET,2868422-18087.dat,37448,0,28395066
832,925341,1370520149,GET,2257435-18406.dat,56434,0,28395534
833,925341,1372174391,GET,981171-33971.dat,39549,0,30049776
834,800282,1370520333,GET,1568469-1651.dat,32713,1,28395718
835,800282,1371155423,GET,1568469-9294.dat,38960,0,29030808
836,800282,1371504078,GET,1568469-45439.dat,50518,0,29379463
837,2318778,1370521928,GET,2617994-18338.dat,35129,0,28397313
838,1664657,1370522153,GET,2937533-22559.dat,27828,0,28397538
839,1664657,1370766392,GET,2465437-66738.dat,39516,0,28641777
840,1664657,1370832869,GET,1019326-96501.dat,149105,6,28708254
841,1664657,1370844407,POST,1664657-78686.dat,14356,0,28719792
842,1664657,1370847637,POST,1664657-85116.dat,23302,0,28723022
843,1664657,1371075903,POST,1664657-119693.dat,61174,0,28951288
844,1664657,1371075904,POST,1664657-119695.dat,57076,1,28951289
845,1664657,1371316341,GET,2477001-174817.dat,55894,0,29191726
846,1664657,1371316341,GET,1182064-174820.dat,49694,0,29191726
847,1664657,1371421088,POST,1664657-154282.dat,99146,0,29296473
848,1664657,1371797032,POST,1664657-206607.dat,16529,3,29672417
849,1664657,1371985927,POST,1664657-238978.dat,19870,0,29861312
850,2216301,1370522311,GET,228155-21686.dat,22946,0,28397696
851,2216301,1371401148,POST,2216301-750201.dat,8193,0,29276533
852,2831099,1370522618,GET,92434-29771.dat,53302,0,28398003
853,551025,1370523265,GET,2779035-85164.dat,105126,0,28398650
854,497412,1370523345,GET,2404935-19506.dat,85594,0,28398730
855,2931687,1370523609,GET,1316298-7619.dat,43549,0,28398994
856,2049435,1370524040,POST,2049435-22668.dat,58869,0,28399425
857,62824,1370524108,GET,687381-7714.dat,31088,0,28399493
858,62824,1370555675,GET,2675861-40.dat,240239,0,28431060
859,1901741,1370525076,GET,700965-4486.dat,114875,1,28400461
860,1901741,1370844338,POST,1901741-78462.dat,62229,0,28719723
861,1901741,1371469424,GET,15824-156497.dat,116058,0,29344809
862,1410282,1370525487,GET,2877066-7467.dat,44167,0,28400872
863,1410282,1370610397,GET,2982101-8630.dat,96667,0,28485782
864,2146779,1370526527,POST,2146779-24805.dat,33745,2,28401912
865,2146779,1370526527,POST,2146779-24808.dat,49821,1,28401912
866,2146779,1371186895,GET,1078465-157281.dat,17826,0,29062280
867,2146779,1371186895,GET,1609275-157306.dat,35153,0,29062280
868,2146779,1371186895,GET,1327047-157283.dat,34728,1,29062280
869,2146779,1371487922,POST,2146779-197035.dat,52630,1,29363307
870,2146779,1371527522,GET,2695190-200775.dat,42701,0,29402907
871,2146779,1371527522,GET,571175-200772.dat,34745,0,29402907
872,2146779,1371769604,POST,2146779-249027.dat,43076,1,29644989
873,2146779,1371769604,POST,2146779-249026.dat,31309,1,29644989
874,2146779,1371780499,POST,2146779-244854.dat,32780,1,29655884
875,2146779,1371792196,POST,2146779-250730.dat,52272,0,29667581
876,2146779,1371835784,POST,2146779-259659.dat,29925,0,29711169
877,2146779,1371851486,POST,2146779-260907.dat,55849,0,29726871
878,2146779,1371860984,GET,2461254-268043.dat,46473,0,29736369
879,2146779,1371860984,GET,530500-268047.dat,44432,0,29736369
880,2146779,1371860984,GET,202742-268106.dat,35490,2,29736369
881,2146779,1371876686,GET,2819375-268902.dat,47099,0,29752071
882,2146779,1372058668,GET,2554192-304377.dat,49172,1,29934053
883,2146779,1373030661,POST,2146779-352969.dat,29078,0,30906046
884,1760053,1370526624,GET,2315992-3731.dat,142437,0,28402009
885,2392374,1370526703,GET,2651866-24555.dat,46315,0,28402088
886,439744,1370526846,GET,1591850-6388.dat,46724,0,28402231
887,1632149,1370528277,GET,756828-20708.dat,61895,0,28403662
888,92893,1370546026,GET,1259151-14534.dat,14091,0,28421411
889,92893,1370549894,POST,92893-24875.dat,68430,0,28425279
890,92893,1370635742,POST,92893-42803.dat,21630,0,28511127
891,92893,1371151385,POST,92893-129946.dat,33654,1,29026770
892,92893,1371241531,POST,92893-138507.dat,60912,0,29116916
893,1416647,1370547158,GET,1140674-109692.dat,60428,0,28422543
894,1981404,1370547805,POST,1981404-24470.dat,50176,0,28423190
895,1981404,1370547806,POST,1981404-24471.dat,15715,0,28423191
896,1981404,1370559955,POST,1981404-26997.dat,100496,1,28435340
897,1981404,1370635155,POST,1981404-43213.dat,28953,1,28510540
898,1981404,1370635776,POST,1981404-43069.dat,19784,0,28511161
899,1981404,1370644625,POST,1981404-44528.dat,29841,0,28520010
900,1981404,1370856558,GET,387982-83738.dat,22539,0,28731943
901,1981404,1370895408,POST,1981404-86957.dat,61069,0,28770793
902,1981404,1370899152,POST,1981404-87400.dat,33109,1,28774537
903,1981404,1370899153,POST,1981404-87401.dat,56524,0,28774538
904,1981404,1370988921,POST,1981404-104181.dat,53104,1,28864306
905,1981404,1370988921,POST,1981404-104185.dat,59475,1,28864306
906,1981404,1370988921,POST,1981404-104184.dat,54382,0,28864306
907,1981404,1371330813,POST,1981404-27063.dat,20596,1,29206198
908,1981404,1372365848,POST,1981404-281331.dat,30278,0,30241233
909,1695680,1370548023,POST,1695680-1919.dat,83995,0,28423408
910,92910,1370548468,GET,299916-24572.dat,38489,0,28423853
911,2255984,1370549024,GET,207314-3134.dat,34651,0,28424409
912,2255984,1370549993,GET,879971-77932.dat,69355,0,28425378
913,2255984,1370550885,GET,2092672-24429.dat,13328,0,28426270
914,2255984,1371497813,GET,2947247-20177.dat,52875,0,29373198
915,2255984,1371585643,GET,1171588-12124.dat,99210,0,29461028
916,2255984,1371725018,GET,1303880-186252.dat,34502,0,29600403
917,2255984,1371727379,GET,793298-47172.dat,29799,0,29602764
918,2242456,1370549298,GET,2648727-24735.dat,52248,0,28424683
919,842465,1370549317,POST,842465-122781.dat,37406,2,28424702
920,842465,1370549374,POST,842465-122759.dat,37591,0,28424759
921,2357170,1370550458,GET,564755-107240.dat,31798,0,28425843
922,2357170,1370552206,GET,910582-24883.dat,60064,0,28427591
923,1281938,1370550867,GET,2587231-28779.dat,24060,0,28426252
924,2854509,1370551259,GET,1665972-10296.dat,377925,2,28426644
925,1998291,1370551439,GET,97249-117067.dat,36164,0,28426824
926,1155372,1370551823,POST,1155372-104403.dat,55171,0,28427208
927,1155372,1371372112,GET,578030-68166.dat,6671,0,29247497
928,2997603,1370552228,GET,947334-25043.dat,12552,1,28427613
929,2647716,1370552891,POST,2647716-25364.dat,34019,0,28428276
930,2647716,1370552891,GET,879682-16426.dat,34853,0,28428276
931,2827769,1370552895,POST,2827769-25397.dat,8811,0,28428280
932,948522,1370552907,GET,2349062-3531.dat,53088,0,28428292
933,948522,1370553829,GET,2349062-3531.dat,53088,0,28429214
934,2441033,1370553247,POST,2441033-40614.dat,621781,1,28428632
935,2441033,1370860360,POST,2441033-81025.dat,193239,6,28735745
936,2441033,1371507566,GET,109211-167777.dat,8469,3,29382951
937,2441033,1372418944,POST,2441033-286015.dat,67983,3,30294329
938,2941147,1370553706,GET,88022-28393.dat,12489,3,28429091
939,2941147,1371854342,GET,1853474-237955.dat,34641,0,29729727
940,1893887,1370553833,GET,653257-72683.dat,142464,0,28429218
941,1893887,1371085368,GET,648820-15133.dat,87779,0,28960753
942,1893887,1371159485,GET,2711930-327313.dat,25900,0,29034870
943,1893887,1371363520,GET,910307-555750.dat,57203,0,29238905
944,210337,1370554330,POST,210337-109050.dat,45585,29,28429715
945,210337,1370554330,POST,210337-109052.dat,44878,31,28429715
946,210337,1370648378,POST,210337-215020.dat,55677,3,28523763
947,210337,1371016592,POST,210337-605532.dat,51745,0,28891977
948,210337,1371872265,POST,210337-1406801.dat,30094,0,29747650
949,837575,1370554524,GET,178806-7123.dat,103963,0,28429909
950,192999,1370554944,GET,1860882-25266.dat,91811,0,28430329
951,677239,1370555493,GET,1715459-7883.dat,5859,0,28430878
952,1850535,1370555661,GET,1727759-12773.dat,103568,0,28431046
953,1894326,1370555669,GET,644393-15562.dat,16578,0,28431054
954,1894326,1370605520,GET,876870-45709.dat,243625,0,28480905
955,1894326,1371725028,GET,734877-167100.dat,14251,0,29600413
956,1894326,1371776804,GET,1872699-232408.dat,154516,0,29652189
957,692004,1370555862,GET,1880060-1951.dat,316572,0,28431247
958,692004,1370833105,GET,2454470-460936.dat,76890,0,28708490
959,692004,1370833106,POST,692004-416328.dat,123278,1,28708491
960,692004,1371617318,POST,692004-1160458.dat,56751,0,29492703
961,1511717,1370555991,POST,1511717-27848.dat,33437,0,28431376
962,1511717,1371028729,GET,2874781-23019.dat,76474,0,28904114
963,1511717,1372077845,GET,1885329-281918.dat,39869,0,29953230
964,423282,1370556591,POST,423282-132231.dat,26373,0,28431976
965,2053798,1370556705,GET,646359-3485.dat,20829,0,28432090
966,2053798,1370582174,GET,1516430-26970.dat,36586,0,28457559
967,168756,1370556899,GET,2443774-30570.dat,19203,1,28432284
968,2761201,1370557440,GET,2216744-22242.dat,27845,2,28432825
969,2761201,1371655620,GET,2762586-54433.dat,88421,0,29531005
970,2761201,1372070797,GET,897908-1364311.dat,30875,0,29946182
971,2761201,1372142740,GET,2069680-83068.dat,137043,0,30018125
972,2761201,1373658535,POST,2761201-59594.dat,42885,0,31533920
973,2761201,1373658535,POST,2761201-59599.dat,29626,0,31533920
974,2761201,1373660839,POST,2761201-59591.dat,42369,4,31536224
975,1083216,1370557462,POST,1083216-25876.dat,69538,0,28432847
976,1083216,1370557462,POST,1083216-25870.dat,79636,10,28432847
977,1083216,1370557462,POST,1083216-25872.dat,58766,3,28432847
978,1083216,1371844080,POST,1083216-210135.dat,31973,0,29719465
979,1083216,1372128019,POST,1083216-622761.dat,8584,0,30003404
980,761505,1370557604,GET,741274-78527.dat,15914,0,28432989
981,761505,1370670684,GET,324756-127728.dat,60806,0,28546069
982,761505,1371843956,GET,741263-210310.dat,13121,0,29719341
983,761505,1371844342,GET,741263-213920.dat,16116,0,29719727
984,925459,1370557677,GET,301647-23226.dat,27261,0,28433062
985,977718,1370557813,GET,3012918-20123.dat,37093,0,28433198
986,977718,1370573378,GET,1375111-29151.dat,35484,2,28448763
987,977718,1371007020,GET,172542-106727.dat,19266,0,28882405
988,977718,1371008668,GET,2945059-95512.dat,66835,0,28884053
989,977718,1371190747,GET,1843760-114262.dat,35698,0,29066132
990,1825418,1370558162,GET,1315075-25951.dat,60879,0,28433547
991,1825418,1371034357,GET,1599796-114115.dat,355528,0,28909742
992,1402957,1370558306,GET,612387-112535.dat,83906,0,28433691
993,2761145,1370558490,GET,2707678-2191.dat,245936,0,28433875
994,160876,1370558571,POST,160876-29370.dat,63106,0,28433956
995,160876,1370560806,GET,612387-112535.dat,83906,0,28436191
996,2214987,1370559592,GET,592498-25627.dat,83486,0,28434977
997,1370594,1370559713,GET,1409901-26399.dat,60629,0,28435098
998,825752,1370559768,GET,2691095-26027.dat,56235,0,28435153
999,825752,1372061665,POST,825752-301358.dat,43539,0,29937050
1000,825752,1372094065,GET,2035678-310050.dat,67631,0,29969450
1001,2422613,1370559987,GET,3012918-20123.dat,37093,0,28435372
1002,2422613,1370928378,GET,561998-110078.dat,110530,0,28803763
1003,825785,1370560262,GET,1131627-86305.dat,321209,0,28435647
1004,825785,1370561198,GET,1131627-86305.dat,321209,0,28436583
1005,91914,1370560487,GET,2522347-30167.dat,66766,0,28435872
1006,91914,1370581219,POST,91914-42489.dat,49180,5,28456604
1007,91914,1370581219,POST,91914-42493.dat,87157,13,28456604
1008,91914,1370646746,POST,91914-61031.dat,70415,1,28522131
1009,91914,1370675546,POST,91914-61032.dat,26915,1,28550931
1010,91914,1371538909,POST,91914-206012.dat,86269,0,29414294
1011,91914,1371734722,GET,1556243-229214.dat,84947,0,29610107
1012,91914,1371758804,GET,441049-237674.dat,25310,1,29634189
1013,100534,1370560682,GET,1875787-133297.dat,80524,0,28436067
1014,684176,1370560720,GET,2040396-135137.dat,51353,0,28436105
1015,1877293,1370561201,GET,178777-86389.dat,33458,0,28436586
1016,1877293,1371559033,GET,1293090-194185.dat,113703,0,29434418
1017,1877293,1371767942,GET,2537234-247177.dat,72052,0,29643327
1018,1859235,1370561997,GET,246525-467.dat,234310,0,28437382
1019,1859235,1371785636,GET,1923402-98275.dat,33109,0,29661021
1020,1859235,1371786316,GET,1923402-98275.dat,33109,0,29661701
1021,174505,1370562001,GET,340405-26663.dat,30284,0,28437386
1022,476662,1370562007,POST,476662-27468.dat,21412,0,28437392
1023,476662,1371687466,GET,19855-222462.dat,41035,0,29562851
1024,1866933,1370562009,POST,1866933-27489.dat,40984,0,28437394
1025,1866933,1370992689,POST,1866933-104785.dat,20881,0,28868074
1026,1033912,1370562010,GET,2297881-26753.dat,49660,0,28437395
1027,2470642,1370562016,GET,946789-3144.dat,30694,0,28437401
1028,1089971,1370562025,GET,879971-77932.dat,69355,0,28437410
1029,444890,1370564051,POST,444890-67406.dat,93438,3,28439436
1030,2742689,1370564396,GET,2076687-25596.dat,28527,0,28439781
1031,1743566,1370564401,GET,2654109-27974.dat,41291,0,28439786
1032,252437,1370564537,GET,273449-17489.dat,47225,0,28439922
1033,252437,1371698429,GET,2589734-74623.dat,109720,0,29573814
1034,1871960,1370564793,GET,1456544-156179.dat,36420,0,28440178
1035,1688406,1370565066,POST,1688406-84864.dat,43519,6,28440451
1036,1613247,1370565834,GET,1055805-26660.dat,289533,0,28441219
1037,2809842,1370566073,GET,2441033-40614.dat,621781,0,28441458
1038,327218,1370566079,POST,327218-5963.dat,107138,0,28441464
1039,1034825,1370566941,GET,463714-23026.dat,75911,0,28442326
1040,3007630,1370567134,GET,382483-25028.dat,42890,0,28442519
1041,3007630,1370568844,GET,737959-28223.dat,67193,1,28444229
1042,3007630,1371233308,GET,1206445-139144.dat,33401,0,29108693
1043,3007630,1371758804,GET,441049-237674.dat,25310,0,29634189
1044,3007630,1371799396,GET,2899064-237349.dat,47109,0,29674781
1045,357655,1370568025,GET,228155-7167.dat,43377,0,28443410
1046,357655,1370570106,GET,228155-7167.dat,43377,0,28445491
1047,357655,1370996580,GET,454441-104451.dat,28760,0,28871965
1048,357655,1371691195,GET,2589734-74623.dat,109720,0,29566580
1049,357655,1372418034,POST,357655-284335.dat,23316,0,30293419
1050,592854,1370568031,GET,2441033-40614.dat,621781,0,28443416
1051,592854,1370671884,GET,2898040-49910.dat,47012,0,28547269
1052,592854,1370868863,GET,253575-50520.dat,445650,1,28744248
1053,592854,1370876135,GET,2892272-80612.dat,164613,0,28751520
1054,163786,1370568455,GET,2008364-144849.dat,85084,0,28443840
1055,163786,1370568915,GET,2087491-144863.dat,76309,0,28444300
1056,593290,1370568828,GET,1715459-7883.dat,5859,1,28444213
1057,593290,1370836575,GET,246525-74040.dat,104458,0,28711960
1058,96837,1370569782,GET,56935-29232.dat,170418,1,28445167
1059,96837,1370569782,GET,56935-29231.dat,139208,0,28445167
1060,96837,1370569784,GET,56935-29233.dat,13650,1,28445169
1061,96837,1370583539,GET,56935-32063.dat,41146,0,28458924
1062,96837,1372107604,GET,1914402-251722.dat,33684,0,29982989
1063,2472077,1370569782,GET,49927-28539.dat,42234,1,28445167
1064,2472077,1370649107,POST,2472077-45141.dat,39308,0,28524492
1065,2472077,1371191043,GET,246525-128992.dat,1089036,0,29066428
1066,911332,1370569900,GET,1189361-29594.dat,18646,0,28445285
1067,911332,1370570590,GET,2088932-48082.dat,94433,0,28445975
1068,911332,1370574132,GET,2439495-52090.dat,134593,0,28449517
1069,911332,1370574151,GET,2738083-47909.dat,16088,0,28449536
1070,911332,1370574184,GET,1017873-52523.dat,37333,0,28449569
1071,911332,1370578902,GET,2103959-158846.dat,52755,0,28454287
1072,911332,1370589283,GET,685364-33162.dat,55568,0,28464668
1073,911332,1370858907,GET,2393748-269973.dat,39312,0,28734292
1074,911332,1371809225,POST,911332-234522.dat,27711,0,29684610
1075,911332,1371809685,POST,911332-236309.dat,106653,0,29685070
1076,911332,1372077518,GET,2268829-281830.dat,38943,0,29952903
1077,911332,1372078314,GET,1147006-282459.dat,43807,0,29953699
1078,911332,1372097768,GET,1170552-282778.dat,77003,0,29973153
1079,171697,1370570190,GET,403567-38043.dat,58380,0,28445575
1080,171697,1370571696,GET,1326636-26247.dat,7192,0,28447081
1081,171697,1370693972,POST,171697-277847.dat,50077,0,28569357
1082,998883,1370570448,GET,2278524-41498.dat,15485,0,28445833
1083,998883,1370650726,GET,1909137-45511.dat,87729,0,28526111
1084,2073692,1370570482,GET,1959291-6905.dat,44528,0,28445867
1085,2073692,1371438536,GET,1383470-47586.dat,59154,0,29313921
1086,2073692,1371438545,GET,1383470-19995.dat,50248,0,29313930
1087,2073692,1371438790,GET,1383470-24134.dat,19169,0,29314175
1088,2073692,1371621382,GET,2373935-44240.dat,190182,0,29496767
1089,2073692,1371622568,GET,2373935-7442.dat,80542,0,29497953
1090,2073692,1371866651,GET,2648493-59516.dat,51426,0,29742036
1091,2073692,1372059716,POST,2073692-81382.dat,95606,0,29935101
1092,165926,1370570667,GET,189220-30930.dat,69375,3,28446052
1093,165926,1370570668,GET,861920-30929.dat,5434,1,28446053
1094,165926,1371271699,POST,165926-141477.dat,31558,0,29147084
1095,279815,1370570686,POST,279815-28662.dat,44868,0,28446071
1096,1904251,1370570697,POST,1904251-28740.dat,63470,1,28446082
1097,2809814,1370570727,POST,2809814-28920.dat,155029,0,28446112
1098,2809814,1370570727,POST,2809814-28917.dat,90953,0,28446112
1099,2809814,1371521122,POST,2809814-834842.dat,5084,0,29396507
1100,2298720,1370570974,POST,2298720-149775.dat,120849,0,28446359
1101,1991757,1370570980,POST,1991757-150352.dat,109539,2,28446365
1102,1991757,1371829886,GET,2823878-243191.dat,78762,0,29705271
1103,1991757,1372040130,POST,1991757-1735659.dat,45440,3,29915515
1104,885255,1370571248,POST,885255-29718.dat,164955,0,28446633
1105,885255,1370912583,POST,885255-380118.dat,35368,1,28787968
1106,885255,1371343555,POST,885255-31532.dat,54892,5,29218940
1107,885255,1371785529,GET,2404634-157030.dat,13074,0,29660914
1108,885255,1372205276,POST,885255-271406.dat,23644,0,30080661
1109,1528242,1370571295,GET,246525-467.dat,234310,0,28446680
1110,910121,1370571923,GET,2621045-106107.dat,12750,0,28447308
1111,2431209,1370572521,GET,1989549-74002.dat,12645,0,28447906
1112,2431209,1370573314,GET,2798600-24367.dat,157387,0,28448699
1113,2431209,1370662053,GET,1989549-193035.dat,92387,0,28537438
1114,2431209,1371170127,GET,2937291-814019.dat,30281,0,29045512
1115,757455,1370572991,POST,757455-29508.dat,98995,0,28448376
1116,963502,1370573395,GET,1422997-27574.dat,338762,0,28448780
1117,522741,1370573419,GET,389919-149948.dat,99171,1,28448804
1118,1665461,1370574532,GET,2016381-42715.dat,117748,0,28449917
1119,1665461,1370579359,GET,1019602-65933.dat,90171,0,28454744
1120,1665461,1370581091,GET,2429505-72676.dat,6450,3,28456476
1121,1665461,1370587171,GET,2903506-4423.dat,68862,0,28462556
1122,1665461,1370641893,GET,2315992-3735.dat,57669,0,28517278
1123,1665461,1370644761,GET,1872785-145463.dat,15380,0,28520146
1124,1665461,1370645482,GET,1315075-41292.dat,44212,1,28520867
1125,1665461,1370645484,GET,2919170-41224.dat,16126,0,28520869
1126,1665461,1370652800,GET,1086092-40927.dat,116862,0,28528185
1127,1665461,1370679043,GET,90883-84724.dat,33381,0,28554428
1128,1665461,1370762909,GET,583381-8751.dat,324456,0,28638294
1129,1665461,1370763805,GET,499451-41718.dat,673885,0,28639190
1130,1665461,1371027190,GET,2398924-111134.dat,12418,0,28902575
1131,1665461,1371027948,GET,1877067-40099.dat,10534,0,28903333
1132,1665461,1371028576,GET,2162240-29368.dat,15465,0,28903961
1133,1665461,1371030237,GET,1922089-12250.dat,188726,1,28905622
1134,1665461,1371031592,GET,794727-117138.dat,263048,0,28906977
1135,1665461,1371032192,GET,1019602-475295.dat,24707,0,28907577
1136,1665461,1371033253,GET,3001326-115717.dat,184614,0,28908638
1137,1665461,1371034304,GET,1773913-94657.dat,42848,0,28909689
1138,1665461,1371034342,GET,2868422-106949.dat,55050,0,28909727
1139,1665461,1371067617,GET,2443136-49576.dat,139002,0,28943002
1140,1665461,1371071308,GET,2537455-117584.dat,40126,0,28946693
1141,1665461,1371987613,GET,2097301-235018.dat,42639,0,29862998
1142,1665461,1371987613,GET,2097301-235018.dat,42639,0,29862998
1143,1665461,1372074387,GET,1304176-59764.dat,343884,0,29949772
1144,1665461,1372080877,GET,741426-241852.dat,60918,0,29956262
1145,1665461,1372085957,GET,1822211-171305.dat,72392,0,29961342
1146,1665461,1372139868,GET,1522741-170161.dat,91990,0,30015253
1147,1665461,1372140734,GET,741426-248009.dat,32443,0,30016119
1148,2379166,1370574607,POST,2379166-2071.dat,166711,0,28449992
1149,2379166,1370580559,POST,2379166-2336.dat,27662,0,28455944
1150,2379166,1370656628,POST,2379166-50173.dat,68634,2,28532013
1151,2379166,1370882960,POST,2379166-95249.dat,41755,0,28758345
1152,2379166,1371507597,GET,2224925-20633.dat,62525,7,29382982
1153,2379166,1371673623,POST,2379166-24983.dat,88434,1,29549008
1154,2379166,1371674963,POST,2379166-24982.dat,90393,2,29550348
1155,2379166,1371674965,POST,2379166-24995.dat,161545,2,29550350
1156,2379166,1371743726,GET,167559-242368.dat,102476,1,29619111
1157,2379166,1371776701,POST,2379166-27385.dat,32682,0,29652086
1158,169553,1370574886,POST,169553-29967.dat,128003,0,28450271
1159,169553,1370631396,GET,1019602-65933.dat,90171,0,28506781
1160,169553,1372378175,POST,169553-282081.dat,45475,0,30253560
1161,2930198,1370574923,GET,700965-4486.dat,114875,0,28450308
1162,2930198,1371876626,GET,730137-184381.dat,811654,0,29752011
1163,2930198,1372227207,POST,2930198-274183.dat,23781,0,30102592
1164,1043699,1370574950,GET,953710-25958.dat,131861,0,28450335
1165,1043699,1370741749,GET,953710-61969.dat,44760,0,28617134
1166,1043699,1370743478,GET,953710-53022.dat,35671,0,28618863
1167,1043699,1371256743,GET,953710-129934.dat,47856,0,29132128
1168,1043699,1371257213,GET,953710-129935.dat,28795,0,29132598
1169,1333068,1370574952,GET,246525-467.dat,234310,0,28450337
1170,1333068,1370679842,GET,66299-51983.dat,106722,0,28555227
1171,100347,1370574953,GET,568712-10266.dat,246719,0,28450338
1172,998259,1370574954,GET,946789-3144.dat,30694,0,28450339
1173,1437085,1370575287,GET,1354996-173237.dat,56187,0,28450672
1174,954306,1370576134,GET,2298720-149775.dat,120849,0,28451519
1175,2266804,1370576142,GET,2729554-68013.dat,45172,0,28451527
1176,2266804,1371389607,GET,910307-555750.dat,57203,0,29264992
1177,2266804,1372114099,GET,1306807-494280.dat,306370,0,29989484
1178,149590,1370576294,GET,2691716-7242.dat,61060,0,28451679
1179,2964600,1370576930,GET,2332547-84.dat,103242,1,28452315
1180,2964600,1370804560,GET,2161312-88769.dat,220827,1,28679945
1181,2964600,1370804560,GET,281138-51020.dat,122408,0,28679945
1182,2964600,1370804560,GET,2463410-88762.dat,124672,0,28679945
1183,1665941,1370577002,POST,1665941-30582.dat,45174,2,28452387
1184,1145112,1370577017,POST,1145112-30693.dat,216926,0,28452402
1185,1145112,1371682864,GET,2892272-176233.dat,416091,0,29558249
1186,1951899,1370577032,GET,910850-20687.dat,106899,0,28452417
1187,1951899,1370583545,GET,2395917-32261.dat,57711,0,28458930
1188,1951899,1371278999,GET,918518-141480.dat,35535,0,29154384
1189,1951899,1371694999,GET,2396206-102020.dat,26767,0,29570384
1190,2795552,1370577057,GET,1497273-26992.dat,116593,2,28452442
